r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-1.1015363961234472,1.669792448817519,0.0,0.0,0.0,0.0,solved,0.3372226474986711,200,0.0609512746302893,0,0.9994679857119958,1.0,True,1,0.53,0.26,1.842972299659568e-06,solved,,A_00127
1.5,0.0,1.9550458107791924,3.407503648937028,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0709088868445611,0,1.5,0.0,True,0,,,,,,A_00128
1.5,0.0,-2.8885465670384196,2.8151430770671912,0.0,0.0,0.0,0.0,solved,0.4146820896947465,200,0.168470165060486,0,0.9998844962046808,1.0,True,1,0.55,0.59,3.767607234528292e-07,solved,,A_00129
1.5,0.0,2.56882470715711,3.927313291487175,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0993970556647278,0,1.5,0.0,True,0,,,,,,A_00130
1.5,0.0,2.750324498949814,1.6964259417760514,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0266470339716291,0,1.5,0.0,True,0,,,,,,A_00131
1.5,0.0,3.837509668077252,3.8959376194094206,0.0,0.0,0.0,0.0,analytic,0.0,0,0.123853688296105,0,1.5,0.0,True,0,,,,,,A_00132
1.5,0.0,0.0294158336046317,3.013786154335621,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0674731486471071,0,1.348074299328326,0.0,True,0,,,,,,A_00133
1.5,0.0,3.310701341385303,1.904588287875012,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0414365753640312,0,1.5,0.0,True,0,,,,,,A_00134
1.5,0.0,2.9102899287766792,2.806274264247491,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0591845575763203,0,1.5,0.0,True,0,,,,,,A_00135
1.5,0.0,-1.648605952203539,3.0706090799338943,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1160541573841441,0,1.047275786851423,0.0,True,0,,,,,,A_00136
1.5,0.0,-0.1906642942640353,1.7141584325716952,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0347801093271357,0,1.0679535711380137,0.0,True,0,,,,,,A_00137
1.5,0.0,-0.6101004562364212,2.3452014143631374,0.0,0.0,0.0,0.0,analytic,0.0,0,0.05971496165604,0,1.1150785272023969,0.0,True,0,,,,,,A_00138
1.5,0.0,-3.0184747185914125,3.735075639827371,0.0,0.0,0.0,0.0,solved,0.5495075457655071,200,0.2065584845028599,0,0.9999641183437784,1.0,True,1,0.59,0.56,4.724432605129892e-07,solved,,A_00139
1.5,0.0,1.472403584600264,3.2951254335710867,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0651516791106597,0,1.4999473982899576,0.0,True,0,,,,,,A_00140
1.5,0.0,3.174409858110079,2.333280187693904,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0494870688433266,0,1.5,0.0,True,0,,,,,,A_00141
1.5,0.0,-3.6782542327631944,2.845947296471032,0.0,0.0,0.0,0.0,solved,0.401615674037295,200,0.2219398896701353,0,0.9996335296005316,1.0,True,1,0.55,0.42,8.653406697867183e-07,solved,,A_00142
