dth,lam,offset,ok,J,regime
4.3554568714530575,7.142857142857143,1,True,7.320109095415686,arc
4.3554568714530575,8.571428571428571,0,True,0.3824590597131896,2
4.3554568714530575,8.571428571428571,-1,True,0.7852737039951347,arc
4.3554568714530575,8.571428571428571,1,True,7.236271457419946,arc
4.3554568714530575,10.0,0,True,0.4802103244043002,1
4.3554568714530575,10.0,-1,True,1.0183376172766163,arc
4.3554568714530575,10.0,1,True,7.2263614091040616,arc
4.3554568714530575,11.428571428571429,0,True,0.5939314533505097,1
4.3554568714530575,11.428571428571429,-1,True,1.281517917446199,arc
4.3554568714530575,11.428571428571429,1,True,7.287573451204825,arc
4.3554568714530575,12.857142857142858,0,True,0.7222359742289264,1
4.3554568714530575,12.857142857142858,-1,True,1.5747955797710445,arc
4.3554568714530575,12.857142857142858,1,True,7.417388404455114,arc
4.3554568714530575,14.285714285714286,0,True,0.8649996056268738,1
4.3554568714530575,14.285714285714286,-1,True,1.8981122344948296,arc
4.3554568714530575,14.285714285714286,1,True,7.613774537221159,arc
4.3554568714530575,15.714285714285715,0,True,1.0222249580520881,1
4.3554568714530575,15.714285714285715,-1,True,2.25152632906627,arc
4.3554568714530575,15.714285714285715,1,True,7.875168235311781,arc
4.3554568714530575,17.142857142857142,0,True,1.1937957549837186,0
4.3554568714530575,17.142857142857142,-1,True,2.6351262948662835,arc
4.3554568714530575,17.142857142857142,1,True,8.200106781582488,arc
4.3554568714530575,18.571428571428573,0,True,1.3789196281169152,0
4.3554568714530575,18.571428571428573,-1,True,3.048852439222668,arc
4.3554568714530575,18.571428571428573,1,True,8.588033892189886,1arcs+1pts
4.3554568714530575,20.0,0,True,1.5775179751078907,0
4.3554568714530575,20.0,-1,True,3.4927504747160425,arc
4.3554568714530575,20.0,1,True,9.037662424534759,1arcs+1pts
4.86863898038469,0.0,0,True,0.5616364495388171,arc
4.86863898038469,0.0,-1,True,0.015324492762733444,1
4.86863898038469,0.0,1,True,10.625100272645003,arc
4.86863898038469,1.4285714285714286,0,True,0.45233707439406745,arc
4.86863898038469,1.4285714285714286,-1,True,0.050085036118042645,1
4.86863898038469,1.4285714285714286,1,True,10.09224719649782,arc
4.86863898038469,2.857142857142857,0,True,0.38765113808298524,arc
4.86863898038469,2.857142857142857,-1,True,0.11386942710881642,1
4.86863898038469,2.857142857142857,1,True,9.64618869204012,arc
4.86863898038469,4.285714285714286,0,True,0.3636471956304397,arc
4.86863898038469,4.285714285714286,-1,True,0.20719974873925018,1
4.86863898038469,4.285714285714286,1,True,9.286081105645238,arc
4.86863898038469,5.714285714285714,0,True,0.3758892564052351,arc
4.86863898038469,5.714285714285714,-1,True,0.32963992423620425,1
4.86863898038469,5.714285714285714,1,True,9.010770008589095,arc
4.86863898038469,7.142857142857143,0,True,0.4204327054054187,arc
4.86863898038469,7.142857142857143,-1,True,0.48073494554017937,1
4.86863898038469,7.142857142857143,1,True,8.817940192009448,arc
4.86863898038469,8.571428571428571,0,True,0.49463881353676953,2
4.86863898038469,8.571428571428571,-1,True,0.6602781037808338,1
4.86863898038469,8.571428571428571,1,True,8.706355016565078,arc
4.86863898038469,10.0,0,True,0.5972488966356996,2
4.86863898038469,10.0,-1,True,0.86795658576575,1
4.86863898038469,10.0,1,True,8.672335903696862,arc
4.86863898038469,11.428571428571429,0,True,0.7285272394654096,2
4.86863898038469,11.428571428571429,-1,True,1.1038043122412997,1
4.86863898038469,11.428571428571429,1,True,8.713342115060389,arc
4.86863898038469,12.857142857142858,0,True,0.8892626501048145,1
4.86863898038469,12.857142857142858,-1,True,1.3676117554968825,1
