N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_min_dist,position_rmse,max_position_deviation
4,0,100,True,converged,0.05816388130187988,2.0,0.9678577650171343,0.5000000000000006,0.0,True,converged,0.0019178750226274133,1.0,1.0,0.9870896523130694,0.5000184813123599,0.04431186105484613,0.08924711360797612
4,1,100,True,converged,0.005409717559814453,0.0,0.5695637141281801,0.533438202221222,0.0,True,converged,0.0003761249827221036,0.0,0.0,0.580894571316767,0.5330320303427439,0.034327880428226806,0.0842676603564287
4,2,100,True,converged,0.005277872085571289,0.0,0.2770941906443428,1.0618969745848068,0.0,True,converged,0.00033370801247656345,0.0,0.0,0.28260668138786577,1.061511573952492,0.02394360517522236,0.0639780239625142
4,3,100,True,converged,0.0060100555419921875,0.0,1.0263172760292405,1.0430680080584294,0.0,True,converged,0.0005449999589473009,0.0,0.0,1.0467347538221632,1.0430680080584283,0.04608044366144248,0.09501363164931279
4,4,100,True,converged,0.018440961837768555,1.0,0.5350888654262842,0.49999999999999967,0.0,True,converged,0.001539291930384934,1.0,1.0,0.5457349085925179,0.5000290303583719,0.03319709771586532,0.05560968265807328
4,5,100,True,converged,0.005400896072387695,0.0,0.2350913936330302,1.1132138818481327,0.0,True,converged,0.000363666913472116,0.0,0.0,0.2397682839289632,1.1132140715496222,0.0220543466909527,0.04875148813245509
4,6,100,True,converged,0.005300045013427734,0.0,1.134600689490566,0.7639577885851861,0.0,True,converged,0.0004077500198036432,0.0,0.0,1.1571723492711894,0.762338375589614,0.04845039852498326,0.09289615799331133
4,7,100,True,converged,0.0054912567138671875,0.0,0.8427842594070977,1.8854119122755912,0.0,True,converged,0.00036862504202872515,0.0,0.0,0.8595505453330682,1.8853738605477863,0.04175745674852786,0.07571729960790022
4,8,100,True,converged,0.26808619499206543,5.0,1.0858594009686666,0.4999024260039787,0.0,True,converged,0.006694791954942048,3.0,1.0,1.107528492114329,0.5000011104073826,0.04349634530838799,0.08139889441816732
4,9,100,True,converged,0.005468845367431641,0.0,0.5401440854096751,1.018696010238679,0.0,True,converged,0.0003697079373523593,0.0,0.0,0.5508896707431878,1.0186007856096921,0.033429558775955145,0.07303094899236875
4,10,100,True,converged,0.04878592491149902,2.0,0.8539826605313141,0.5000584706908706,0.0,True,converged,0.0015802918933331966,1.0,1.0,0.870977199208521,0.5000181221076738,0.04265321256938343,0.09776448595011476
4,11,100,True,converged,0.005326747894287109,0.0,1.0066003853010863,1.83087109802476,0.0,True,converged,0.00031224999111145735,0.0,0.0,1.026625616770197,1.8303334942570733,0.04563566445449306,0.10206216696960548
4,12,100,True,converged,0.005244255065917969,0.0,0.2486468586166214,1.58611706796561,0.0,True,converged,0.0003034999826923013,0.0,0.0,0.25359342030145093,1.585891343815064,0.022681267491391634,0.05165028609972437
4,13,100,True,converged,0.005240917205810547,0.0,0.6216319682193887,2.7837197274116887,0.0,True,converged,0.00035320897586643696,0.0,0.0,0.6339986672927933,2.7837197274116887,0.035862660288498965,0.07277225539710844
4,14,100,True,converged,0.005335807800292969,0.0,0.33830935507276627,2.120896368488457,0.0,True,converged,0.00032824999652802944,0.0,0.0,0.34503965563933253,2.1208929944104717,0.026456527170545665,0.06131690852000636
4,15,100,True,converged,0.07083702087402344,2.0,0.9106419575739304,0.5000157449973609,0.0,True,converged,0.0015582909109070897,1.0,1.0,0.9287546605972262,0.5000010401258982,0.04282748039200318,0.09834747491533458
4,16,100,True,converged,0.01980900764465332,1.0,0.44787902867685897,0.5000000000000002,0.0,True,converged,0.0014702500775456429,1.0,1.0,0.4567904197495657,0.5000044232203743,0.030377360008342055,0.058639467132171344
4,17,100,True,converged,0.005248069763183594,0.0,0.7304402903480605,0.991225542187737,0.0,True,converged,0.00031395896803587675,0.0,0.0,0.7449716139022521,0.9910914507182212,0.03887480220043911,0.0952512723172656
4,18,100,True,converged,0.005216836929321289,0.0,0.9582909212991813,0.7840661130745777,0.0,True,converged,0.0003426669863983989,0.0,0.0,0.9773550879674897,0.7767778250208884,0.04452711107369506,0.09586782335591994
4,19,100,True,converged,0.005280017852783203,0.0,0.6750481474369392,1.3521063793316088,0.0,True,converged,0.00032241607550531626,0.0,0.0,0.6884775039150567,1.3503543335506096,0.037371730380715104,0.09962772137419136
4,20,100,True,converged,0.005403041839599609,0.0,1.1100225033639768,1.1944592937024199,0.0,True,converged,0.0003339160466566682,0.0,0.0,1.1321052065800457,1.1941686112758074,0.047922749124323136,0.10285555689383544
4,21,100,True,converged,0.005212306976318359,0.0,0.6302169463171498,0.9612977506940387,0.0,True,converged,0.0003720000386238098,0.0,0.0,0.6427544342915672,0.9610073334499126,0.03610944975569494,0.06461154967730562
